Line09_DD_10m.bin
        10.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
6915
 2
0
4  60.00  0.00 420.00  0.00 260.00  0.00 300.00  0.00 0.40559 
4  60.00  0.00 420.00  0.00 300.00  0.00 340.00  0.00 0.58605 
4  60.00  0.00 420.00  0.00 340.00  0.00 380.00  0.00 0.75493 
4  80.00  0.00 440.00  0.00 120.00  0.00 160.00  0.00 0.59820 
4  80.00  0.00 440.00  0.00 160.00  0.00 200.00  0.00 0.25081 
4  80.00  0.00 440.00  0.00 200.00  0.00 240.00  0.00 0.24675 
4  80.00  0.00 440.00  0.00 240.00  0.00 280.00  0.00 0.31364 
4  80.00  0.00 440.00  0.00 280.00  0.00 320.00  0.00 0.42181 
4  80.00  0.00 440.00  0.00 320.00  0.00 360.00  0.00 0.49733 
4  80.00  0.00 440.00  0.00 360.00  0.00 400.00  0.00 0.57605 
4  100.00  0.00 460.00  0.00 140.00  0.00 180.00  0.00 0.68180 
4  100.00  0.00 460.00  0.00 180.00  0.00 220.00  0.00 0.30161 
4  100.00  0.00 460.00  0.00 220.00  0.00 260.00  0.00 0.28049 
4  100.00  0.00 460.00  0.00 260.00  0.00 300.00  0.00 0.35066 
4  100.00  0.00 460.00  0.00 300.00  0.00 340.00  0.00 0.43205 
4  100.00  0.00 460.00  0.00 340.00  0.00 380.00  0.00 0.38302 
4  100.00  0.00 460.00  0.00 380.00  0.00 420.00  0.00 0.51842 
4  120.00  0.00 480.00  0.00 160.00  0.00 200.00  0.00 0.67799 
4  120.00  0.00 480.00  0.00 200.00  0.00 240.00  0.00 0.33875 
4  120.00  0.00 480.00  0.00 240.00  0.00 280.00  0.00 0.33343 
4  120.00  0.00 480.00  0.00 280.00  0.00 320.00  0.00 0.38054 
4  120.00  0.00 480.00  0.00 320.00  0.00 360.00  0.00 0.38664 
4  120.00  0.00 480.00  0.00 360.00  0.00 400.00  0.00 0.28371 
4  120.00  0.00 480.00  0.00 400.00  0.00 440.00  0.00 0.50904 
4  140.00  0.00 500.00  0.00 180.00  0.00 220.00  0.00 0.75593 
4  140.00  0.00 500.00  0.00 220.00  0.00 260.00  0.00 0.37794 
4  140.00  0.00 500.00  0.00 260.00  0.00 300.00  0.00 0.38632 
4  140.00  0.00 500.00  0.00 300.00  0.00 340.00  0.00 0.41619 
4  140.00  0.00 500.00  0.00 340.00  0.00 380.00  0.00 0.31211 
4  140.00  0.00 500.00  0.00 380.00  0.00 420.00  0.00 0.23537 
4  140.00  0.00 500.00  0.00 420.00  0.00 460.00  0.00 0.51152 
4  160.00  0.00 340.00  0.00 180.00  0.00 200.00  0.00 2.16520 
4  160.00  0.00 340.00  0.00 200.00  0.00 220.00  0.00 0.68830 
4  160.00  0.00 340.00  0.00 220.00  0.00 240.00  0.00 0.46946 
4  160.00  0.00 340.00  0.00 240.00  0.00 260.00  0.00 0.50555 
4  160.00  0.00 340.00  0.00 260.00  0.00 280.00  0.00 0.67786 
4  160.00  0.00 340.00  0.00 280.00  0.00 300.00  0.00 0.91663 
4  160.00  0.00 340.00  0.00 300.00  0.00 320.00  0.00 1.80338 
4  340.00  0.00 520.00  0.00 360.00  0.00 380.00  0.00 1.71050 
4  340.00  0.00 520.00  0.00 380.00  0.00 400.00  0.00 0.68009 
4  340.00  0.00 520.00  0.00 400.00  0.00 420.00  0.00 0.44875 
4  340.00  0.00 520.00  0.00 420.00  0.00 440.00  0.00 0.34585 
4  340.00  0.00 520.00  0.00 440.00  0.00 460.00  0.00 0.31491 
4  340.00  0.00 520.00  0.00 460.00  0.00 480.00  0.00 0.45243 
4  340.00  0.00 520.00  0.00 480.00  0.00 500.00  0.00 1.37168 
4  170.00  0.00 350.00  0.00 190.00  0.00 210.00  0.00 2.18330 
4  170.00  0.00 350.00  0.00 210.00  0.00 230.00  0.00 0.62436 
4  170.00  0.00 350.00  0.00 230.00  0.00 250.00  0.00 0.45043 
4  170.00  0.00 350.00  0.00 250.00  0.00 270.00  0.00 0.53677 
4  170.00  0.00 350.00  0.00 270.00  0.00 290.00  0.00 0.64843 
4  170.00  0.00 350.00  0.00 290.00  0.00 310.00  0.00 0.93749 
4  170.00  0.00 350.00  0.00 310.00  0.00 330.00  0.00 1.76223 
4  0.00  0.00 180.00  0.00 20.00  0.00 40.00  0.00 1.48682 
4  0.00  0.00 180.00  0.00 40.00  0.00 60.00  0.00 0.51917 
4  0.00  0.00 180.00  0.00 60.00  0.00 80.00  0.00 0.31205 
4  0.00  0.00 180.00  0.00 80.00  0.00 100.00  0.00 0.30403 
4  0.00  0.00 180.00  0.00 100.00  0.00 120.00  0.00 0.33473 
4  0.00  0.00 180.00  0.00 120.00  0.00 140.00  0.00 0.58600 
4  0.00  0.00 180.00  0.00 140.00  0.00 160.00  0.00 2.26392 
4  180.00  0.00 360.00  0.00 200.00  0.00 220.00  0.00 1.85861 
4  180.00  0.00 360.00  0.00 220.00  0.00 240.00  0.00 0.61693 
4  180.00  0.00 360.00  0.00 240.00  0.00 260.00  0.00 0.48350 
4  180.00  0.00 360.00  0.00 260.00  0.00 280.00  0.00 0.54874 
4  180.00  0.00 360.00  0.00 280.00  0.00 300.00  0.00 0.62849 
4  180.00  0.00 360.00  0.00 300.00  0.00 320.00  0.00 0.88791 
4  180.00  0.00 360.00  0.00 320.00  0.00 340.00  0.00 1.62612 
4  360.00  0.00 540.00  0.00 380.00  0.00 400.00  0.00 1.42701 
4  360.00  0.00 540.00  0.00 400.00  0.00 420.00  0.00 0.62831 
4  360.00  0.00 540.00  0.00 420.00  0.00 440.00  0.00 0.41220 
4  360.00  0.00 540.00  0.00 440.00  0.00 460.00  0.00 0.30245 
4  360.00  0.00 540.00  0.00 460.00  0.00 480.00  0.00 0.29136 
4  360.00  0.00 540.00  0.00 480.00  0.00 500.00  0.00 0.45835 
4  360.00  0.00 540.00  0.00 500.00  0.00 520.00  0.00 1.32358 
4  10.00  0.00 190.00  0.00 30.00  0.00 50.00  0.00 1.80254 
4  10.00  0.00 190.00  0.00 50.00  0.00 70.00  0.00 0.54744 
4  10.00  0.00 190.00  0.00 70.00  0.00 90.00  0.00 0.33686 
4  10.00  0.00 190.00  0.00 90.00  0.00 110.00  0.00 0.32033 
4  10.00  0.00 190.00  0.00 110.00  0.00 130.00  0.00 0.32833 
4  10.00  0.00 190.00  0.00 130.00  0.00 150.00  0.00 0.63468 
4  10.00  0.00 190.00  0.00 150.00  0.00 170.00  0.00 2.14846 
4  190.00  0.00 370.00  0.00 210.00  0.00 230.00  0.00 1.48626 
4  190.00  0.00 370.00  0.00 230.00  0.00 250.00  0.00 0.57045 
4  190.00  0.00 370.00  0.00 250.00  0.00 270.00  0.00 0.51659 
4  190.00  0.00 370.00  0.00 270.00  0.00 290.00  0.00 0.53384 
4  190.00  0.00 370.00  0.00 290.00  0.00 310.00  0.00 0.64544 
4  190.00  0.00 370.00  0.00 310.00  0.00 330.00  0.00 0.84038 
4  190.00  0.00 370.00  0.00 330.00  0.00 350.00  0.00 1.42837 
4  20.00  0.00 200.00  0.00 40.00  0.00 60.00  0.00 2.17913 
4  20.00  0.00 200.00  0.00 60.00  0.00 80.00  0.00 0.56647 
4  20.00  0.00 200.00  0.00 80.00  0.00 100.00  0.00 0.35494 
4  20.00  0.00 200.00  0.00 100.00  0.00 120.00  0.00 0.28668 
4  20.00  0.00 200.00  0.00 120.00  0.00 140.00  0.00 0.35731 
4  20.00  0.00 200.00  0.00 140.00  0.00 160.00  0.00 0.68576 
4  20.00  0.00 200.00  0.00 160.00  0.00 180.00  0.00 1.80592 
4  200.00  0.00 380.00  0.00 220.00  0.00 240.00  0.00 1.55865 
4  200.00  0.00 380.00  0.00 240.00  0.00 260.00  0.00 0.62710 
4  200.00  0.00 380.00  0.00 260.00  0.00 280.00  0.00 0.55269 
4  200.00  0.00 380.00  0.00 280.00  0.00 300.00  0.00 0.53975 
4  200.00  0.00 380.00  0.00 300.00  0.00 320.00  0.00 0.64459 
4  200.00  0.00 380.00  0.00 320.00  0.00 340.00  0.00 0.80094 
4  200.00  0.00 380.00  0.00 340.00  0.00 360.00  0.00 1.38253 
4  380.00  0.00 560.00  0.00 400.00  0.00 420.00  0.00 1.33392 
4  380.00  0.00 560.00  0.00 420.00  0.00 440.00  0.00 0.58078 
4  380.00  0.00 560.00  0.00 440.00  0.00 460.00  0.00 0.34839 
4  380.00  0.00 560.00  0.00 460.00  0.00 480.00  0.00 0.26882 
4  380.00  0.00 560.00  0.00 480.00  0.00 500.00  0.00 0.28613 
4  380.00  0.00 560.00  0.00 500.00  0.00 520.00  0.00 0.47182 
4  380.00  0.00 560.00  0.00 520.00  0.00 540.00  0.00 1.39045 
4  30.00  0.00 210.00  0.00 50.00  0.00 70.00  0.00 1.88871 
4  30.00  0.00 210.00  0.00 70.00  0.00 90.00  0.00 0.55131 
4  30.00  0.00 210.00  0.00 90.00  0.00 110.00  0.00 0.34707 
4  30.00  0.00 210.00  0.00 110.00  0.00 130.00  0.00 0.27064 
4  30.00  0.00 210.00  0.00 130.00  0.00 150.00  0.00 0.36486 
4  30.00  0.00 210.00  0.00 150.00  0.00 170.00  0.00 0.62629 
4  30.00  0.00 210.00  0.00 170.00  0.00 190.00  0.00 1.47330 
4  210.00  0.00 390.00  0.00 230.00  0.00 250.00  0.00 1.53186 
4  210.00  0.00 390.00  0.00 250.00  0.00 270.00  0.00 0.70596 
4  210.00  0.00 390.00  0.00 270.00  0.00 290.00  0.00 0.57539 
4  210.00  0.00 390.00  0.00 290.00  0.00 310.00  0.00 0.59272 
4  210.00  0.00 390.00  0.00 310.00  0.00 330.00  0.00 0.65046 
4  210.00  0.00 390.00  0.00 330.00  0.00 350.00  0.00 0.72566 
4  210.00  0.00 390.00  0.00 350.00  0.00 370.00  0.00 1.34177 
4  40.00  0.00 220.00  0.00 60.00  0.00 80.00  0.00 1.72378 
4  40.00  0.00 220.00  0.00 80.00  0.00 100.00  0.00 0.53648 
4  40.00  0.00 220.00  0.00 100.00  0.00 120.00  0.00 0.30777 
4  40.00  0.00 220.00  0.00 120.00  0.00 140.00  0.00 0.30136 
4  40.00  0.00 220.00  0.00 140.00  0.00 160.00  0.00 0.41371 
4  40.00  0.00 220.00  0.00 160.00  0.00 180.00  0.00 0.60014 
4  40.00  0.00 220.00  0.00 180.00  0.00 200.00  0.00 1.62286 
4  220.00  0.00 400.00  0.00 240.00  0.00 260.00  0.00 1.54469 
4  220.00  0.00 400.00  0.00 260.00  0.00 280.00  0.00 0.73953 
4  220.00  0.00 400.00  0.00 280.00  0.00 300.00  0.00 0.58987 
4  220.00  0.00 400.00  0.00 300.00  0.00 320.00  0.00 0.61581 
4  220.00  0.00 400.00  0.00 320.00  0.00 340.00  0.00 0.64422 
4  220.00  0.00 400.00  0.00 340.00  0.00 360.00  0.00 0.67467 
4  220.00  0.00 400.00  0.00 360.00  0.00 380.00  0.00 1.22474 
4  400.00  0.00 580.00  0.00 420.00  0.00 440.00  0.00 1.29868 
4  400.00  0.00 580.00  0.00 440.00  0.00 460.00  0.00 0.48248 
4  400.00  0.00 580.00  0.00 460.00  0.00 480.00  0.00 0.29761 
4  400.00  0.00 580.00  0.00 480.00  0.00 500.00  0.00 0.24658 
4  400.00  0.00 580.00  0.00 500.00  0.00 520.00  0.00 0.27723 
4  400.00  0.00 580.00  0.00 520.00  0.00 540.00  0.00 0.48111 
4  400.00  0.00 580.00  0.00 540.00  0.00 560.00  0.00 1.37695 
4  50.00  0.00 230.00  0.00 70.00  0.00 90.00  0.00 1.76118 
4  50.00  0.00 230.00  0.00 90.00  0.00 110.00  0.00 0.51793 
4  50.00  0.00 230.00  0.00 110.00  0.00 130.00  0.00 0.29447 
4  50.00  0.00 230.00  0.00 130.00  0.00 150.00  0.00 0.31751 
4  50.00  0.00 230.00  0.00 150.00  0.00 170.00  0.00 0.41413 
4  50.00  0.00 230.00  0.00 170.00  0.00 190.00  0.00 0.58181 
4  50.00  0.00 230.00  0.00 190.00  0.00 210.00  0.00 1.75587 
4  60.00  0.00 240.00  0.00 80.00  0.00 100.00  0.00 1.72369 
4  60.00  0.00 240.00  0.00 100.00  0.00 120.00  0.00 0.45864 
4  60.00  0.00 240.00  0.00 120.00  0.00 140.00  0.00 0.32913 
4  60.00  0.00 240.00  0.00 140.00  0.00 160.00  0.00 0.35683 
4  60.00  0.00 240.00  0.00 160.00  0.00 180.00  0.00 0.40446 
4  60.00  0.00 240.00  0.00 180.00  0.00 200.00  0.00 0.65629 
4  60.00  0.00 240.00  0.00 200.00  0.00 220.00  0.00 1.69463 
4  240.00  0.00 420.00  0.00 260.00  0.00 280.00  0.00 1.59360 
4  240.00  0.00 420.00  0.00 280.00  0.00 300.00  0.00 0.78701 
4  240.00  0.00 420.00  0.00 300.00  0.00 320.00  0.00 0.69487 
4  240.00  0.00 420.00  0.00 320.00  0.00 340.00  0.00 0.63914 
4  240.00  0.00 420.00  0.00 340.00  0.00 360.00  0.00 0.54772 
4  240.00  0.00 420.00  0.00 360.00  0.00 380.00  0.00 0.55361 
4  240.00  0.00 420.00  0.00 380.00  0.00 400.00  0.00 1.12969 
4  420.00  0.00 600.00  0.00 440.00  0.00 460.00  0.00 1.21577 
4  420.00  0.00 600.00  0.00 460.00  0.00 480.00  0.00 0.44412 
4  420.00  0.00 600.00  0.00 480.00  0.00 500.00  0.00 0.27471 
4  420.00  0.00 600.00  0.00 500.00  0.00 520.00  0.00 0.22997 
4  420.00  0.00 600.00  0.00 520.00  0.00 540.00  0.00 0.27366 
4  420.00  0.00 600.00  0.00 540.00  0.00 560.00  0.00 0.46111 
4  420.00  0.00 600.00  0.00 560.00  0.00 580.00  0.00 1.40778 
4  70.00  0.00 250.00  0.00 90.00  0.00 110.00  0.00 1.53769 
4  70.00  0.00 250.00  0.00 110.00  0.00 130.00  0.00 0.43003 
4  70.00  0.00 250.00  0.00 130.00  0.00 150.00  0.00 0.34484 
4  70.00  0.00 250.00  0.00 150.00  0.00 170.00  0.00 0.36592 
4  70.00  0.00 250.00  0.00 170.00  0.00 190.00  0.00 0.41710 
4  70.00  0.00 250.00  0.00 190.00  0.00 210.00  0.00 0.77792 
4  70.00  0.00 250.00  0.00 210.00  0.00 230.00  0.00 1.77900 
4  80.00  0.00 260.00  0.00 100.00  0.00 120.00  0.00 1.39157 
4  80.00  0.00 260.00  0.00 120.00  0.00 140.00  0.00 0.49556 
4  80.00  0.00 260.00  0.00 140.00  0.00 160.00  0.00 0.38167 
4  80.00  0.00 260.00  0.00 160.00  0.00 180.00  0.00 0.35332 
4  80.00  0.00 260.00  0.00 180.00  0.00 200.00  0.00 0.47088 
4  80.00  0.00 260.00  0.00 200.00  0.00 220.00  0.00 0.76628 
4  80.00  0.00 260.00  0.00 220.00  0.00 240.00  0.00 1.68413 
4  260.00  0.00 440.00  0.00 280.00  0.00 300.00  0.00 1.57514 
4  260.00  0.00 440.00  0.00 300.00  0.00 320.00  0.00 0.94860 
4  260.00  0.00 440.00  0.00 320.00  0.00 340.00  0.00 0.75332 
4  260.00  0.00 440.00  0.00 340.00  0.00 360.00  0.00 0.55964 
4  260.00  0.00 440.00  0.00 360.00  0.00 380.00  0.00 0.43460 
4  260.00  0.00 440.00  0.00 380.00  0.00 400.00  0.00 0.43903 
4  260.00  0.00 440.00  0.00 400.00  0.00 420.00  0.00 1.15413 
4  90.00  0.00 270.00  0.00 110.00  0.00 130.00  0.00 1.34099 
4  90.00  0.00 270.00  0.00 130.00  0.00 150.00  0.00 0.52905 
4  90.00  0.00 270.00  0.00 150.00  0.00 170.00  0.00 0.39199 
4  90.00  0.00 270.00  0.00 170.00  0.00 190.00  0.00 0.36446 
4  90.00  0.00 270.00  0.00 190.00  0.00 210.00  0.00 0.55936 
4  90.00  0.00 270.00  0.00 210.00  0.00 230.00  0.00 0.80065 
4  90.00  0.00 270.00  0.00 230.00  0.00 250.00  0.00 1.64062 
4  100.00  0.00 280.00  0.00 120.00  0.00 140.00  0.00 1.76463 
4  100.00  0.00 280.00  0.00 140.00  0.00 160.00  0.00 0.59695 
4  100.00  0.00 280.00  0.00 160.00  0.00 180.00  0.00 0.37966 
4  100.00  0.00 280.00  0.00 180.00  0.00 200.00  0.00 0.40963 
4  100.00  0.00 280.00  0.00 200.00  0.00 220.00  0.00 0.55619 
4  100.00  0.00 280.00  0.00 220.00  0.00 240.00  0.00 0.81523 
4  100.00  0.00 280.00  0.00 240.00  0.00 260.00  0.00 1.71074 
4  280.00  0.00 460.00  0.00 300.00  0.00 320.00  0.00 1.83625 
4  280.00  0.00 460.00  0.00 320.00  0.00 340.00  0.00 1.06677 
4  280.00  0.00 460.00  0.00 340.00  0.00 360.00  0.00 0.69746 
4  280.00  0.00 460.00  0.00 360.00  0.00 380.00  0.00 0.46169 
4  280.00  0.00 460.00  0.00 380.00  0.00 400.00  0.00 0.34351 
4  280.00  0.00 460.00  0.00 400.00  0.00 420.00  0.00 0.44839 
4  280.00  0.00 460.00  0.00 420.00  0.00 440.00  0.00 1.14060 
4  110.00  0.00 290.00  0.00 130.00  0.00 150.00  0.00 1.96373 
4  110.00  0.00 290.00  0.00 150.00  0.00 170.00  0.00 0.63182 
4  110.00  0.00 290.00  0.00 170.00  0.00 190.00  0.00 0.39622 
4  110.00  0.00 290.00  0.00 190.00  0.00 210.00  0.00 0.48579 
4  110.00  0.00 290.00  0.00 210.00  0.00 230.00  0.00 0.58048 
4  110.00  0.00 290.00  0.00 230.00  0.00 250.00  0.00 0.82660 
4  110.00  0.00 290.00  0.00 250.00  0.00 270.00  0.00 1.83967 
4  120.00  0.00 300.00  0.00 140.00  0.00 160.00  0.00 1.78035 
4  120.00  0.00 300.00  0.00 160.00  0.00 180.00  0.00 0.56424 
4  120.00  0.00 300.00  0.00 180.00  0.00 200.00  0.00 0.42530 
4  120.00  0.00 300.00  0.00 200.00  0.00 220.00  0.00 0.47351 
4  120.00  0.00 300.00  0.00 220.00  0.00 240.00  0.00 0.59372 
4  120.00  0.00 300.00  0.00 240.00  0.00 260.00  0.00 0.90694 
4  120.00  0.00 300.00  0.00 260.00  0.00 280.00  0.00 1.88418 
4  300.00  0.00 480.00  0.00 320.00  0.00 340.00  0.00 1.95633 
4  300.00  0.00 480.00  0.00 340.00  0.00 360.00  0.00 0.99639 
4  300.00  0.00 480.00  0.00 360.00  0.00 380.00  0.00 0.57548 
4  300.00  0.00 480.00  0.00 380.00  0.00 400.00  0.00 0.36179 
4  300.00  0.00 480.00  0.00 400.00  0.00 420.00  0.00 0.33787 
4  300.00  0.00 480.00  0.00 420.00  0.00 440.00  0.00 0.44812 
4  300.00  0.00 480.00  0.00 440.00  0.00 460.00  0.00 1.19565 
4  130.00  0.00 310.00  0.00 150.00  0.00 170.00  0.00 1.79433 
4  130.00  0.00 310.00  0.00 170.00  0.00 190.00  0.00 0.57503 
4  130.00  0.00 310.00  0.00 190.00  0.00 210.00  0.00 0.48440 
4  130.00  0.00 310.00  0.00 210.00  0.00 230.00  0.00 0.47742 
4  130.00  0.00 310.00  0.00 230.00  0.00 250.00  0.00 0.58565 
4  130.00  0.00 310.00  0.00 250.00  0.00 270.00  0.00 0.96719 
4  130.00  0.00 310.00  0.00 270.00  0.00 290.00  0.00 1.77201 
4  140.00  0.00 320.00  0.00 160.00  0.00 180.00  0.00 1.70520 
4  140.00  0.00 320.00  0.00 180.00  0.00 200.00  0.00 0.61896 
4  140.00  0.00 320.00  0.00 200.00  0.00 220.00  0.00 0.46696 
4  140.00  0.00 320.00  0.00 220.00  0.00 240.00  0.00 0.48270 
4  140.00  0.00 320.00  0.00 240.00  0.00 260.00  0.00 0.63424 
4  140.00  0.00 320.00  0.00 260.00  0.00 280.00  0.00 0.99074 
4  140.00  0.00 320.00  0.00 280.00  0.00 300.00  0.00 1.80245 
4  320.00  0.00 500.00  0.00 340.00  0.00 360.00  0.00 1.94066 
4  320.00  0.00 500.00  0.00 360.00  0.00 380.00  0.00 0.85587 
4  320.00  0.00 500.00  0.00 380.00  0.00 400.00  0.00 0.46375 
4  320.00  0.00 500.00  0.00 400.00  0.00 420.00  0.00 0.35976 
4  320.00  0.00 500.00  0.00 420.00  0.00 440.00  0.00 0.33321 
4  320.00  0.00 500.00  0.00 440.00  0.00 460.00  0.00 0.45000 
4  320.00  0.00 500.00  0.00 460.00  0.00 480.00  0.00 1.24703 
4  150.00  0.00 330.00  0.00 170.00  0.00 190.00  0.00 1.88567 
4  150.00  0.00 330.00  0.00 190.00  0.00 210.00  0.00 0.70236 
4  150.00  0.00 330.00  0.00 210.00  0.00 230.00  0.00 0.45836 
4  150.00  0.00 330.00  0.00 230.00  0.00 250.00  0.00 0.46727 
4  150.00  0.00 330.00  0.00 250.00  0.00 270.00  0.00 0.66799 
4  150.00  0.00 330.00  0.00 270.00  0.00 290.00  0.00 0.93721 
4  150.00  0.00 330.00  0.00 290.00  0.00 310.00  0.00 1.86197 
4  70.00  0.00 160.00  0.00 80.00  0.00 90.00  0.00 4.55971 
4  70.00  0.00 160.00  0.00 90.00  0.00 100.00  0.00 1.18787 
4  70.00  0.00 160.00  0.00 100.00  0.00 110.00  0.00 0.62790 
4  70.00  0.00 160.00  0.00 110.00  0.00 120.00  0.00 0.43691 
4  70.00  0.00 160.00  0.00 120.00  0.00 130.00  0.00 0.66828 
4  70.00  0.00 160.00  0.00 130.00  0.00 140.00  0.00 1.26633 
4  70.00  0.00 160.00  0.00 140.00  0.00 150.00  0.00 4.01368 
4  160.00  0.00 250.00  0.00 170.00  0.00 180.00  0.00 4.73254 
4  160.00  0.00 250.00  0.00 180.00  0.00 190.00  0.00 1.58519 
4  160.00  0.00 250.00  0.00 190.00  0.00 200.00  0.00 0.91631 
4  160.00  0.00 250.00  0.00 200.00  0.00 210.00  0.00 0.77496 
4  160.00  0.00 250.00  0.00 210.00  0.00 220.00  0.00 0.69710 
4  160.00  0.00 250.00  0.00 220.00  0.00 230.00  0.00 1.32333 
4  160.00  0.00 250.00  0.00 230.00  0.00 240.00  0.00 3.06573 
4  250.00  0.00 340.00  0.00 260.00  0.00 270.00  0.00 2.96067 
4  250.00  0.00 340.00  0.00 270.00  0.00 280.00  0.00 1.21379 
4  250.00  0.00 340.00  0.00 280.00  0.00 290.00  0.00 0.82909 
4  250.00  0.00 340.00  0.00 290.00  0.00 300.00  0.00 0.82071 
4  250.00  0.00 340.00  0.00 300.00  0.00 310.00  0.00 0.97456 
4  250.00  0.00 340.00  0.00 310.00  0.00 320.00  0.00 1.28801 
4  250.00  0.00 340.00  0.00 320.00  0.00 330.00  0.00 2.82903 
4  80.00  0.00 170.00  0.00 90.00  0.00 100.00  0.00 4.28910 
4  80.00  0.00 170.00  0.00 100.00  0.00 110.00  0.00 1.13503 
4  80.00  0.00 170.00  0.00 110.00  0.00 120.00  0.00 0.49845 
4  80.00  0.00 170.00  0.00 120.00  0.00 130.00  0.00 0.53423 
4  80.00  0.00 170.00  0.00 130.00  0.00 140.00  0.00 0.70116 
4  80.00  0.00 170.00  0.00 140.00  0.00 150.00  0.00 1.46912 
4  80.00  0.00 170.00  0.00 150.00  0.00 160.00  0.00 5.02321 
4  170.00  0.00 260.00  0.00 180.00  0.00 190.00  0.00 4.44232 
4  170.00  0.00 260.00  0.00 190.00  0.00 200.00  0.00 1.64904 
4  170.00  0.00 260.00  0.00 200.00  0.00 210.00  0.00 0.95213 
4  170.00  0.00 260.00  0.00 210.00  0.00 220.00  0.00 0.62005 
4  170.00  0.00 260.00  0.00 220.00  0.00 230.00  0.00 0.83793 
4  170.00  0.00 260.00  0.00 230.00  0.00 240.00  0.00 1.10418 
4  170.00  0.00 260.00  0.00 240.00  0.00 250.00  0.00 2.91072 
4  260.00  0.00 350.00  0.00 270.00  0.00 280.00  0.00 2.92797 
4  260.00  0.00 350.00  0.00 280.00  0.00 290.00  0.00 1.14847 
4  260.00  0.00 350.00  0.00 290.00  0.00 300.00  0.00 0.87347 
4  260.00  0.00 350.00  0.00 300.00  0.00 310.00  0.00 0.87638 
4  260.00  0.00 350.00  0.00 310.00  0.00 320.00  0.00 0.94304 
4  260.00  0.00 350.00  0.00 320.00  0.00 330.00  0.00 1.31549 
4  260.00  0.00 350.00  0.00 330.00  0.00 340.00  0.00 2.86793 
4  0.00  0.00 90.00  0.00 10.00  0.00 20.00  0.00 4.83473 
4  0.00  0.00 90.00  0.00 20.00  0.00 30.00  0.00 1.09828 
4  0.00  0.00 90.00  0.00 30.00  0.00 40.00  0.00 0.57148 
4  0.00  0.00 90.00  0.00 40.00  0.00 50.00  0.00 0.50517 
4  0.00  0.00 90.00  0.00 50.00  0.00 60.00  0.00 0.59113 
4  0.00  0.00 90.00  0.00 60.00  0.00 70.00  0.00 1.08874 
4  0.00  0.00 90.00  0.00 70.00  0.00 80.00  0.00 4.18632 
4  90.00  0.00 180.00  0.00 100.00  0.00 110.00  0.00 3.94994 
4  90.00  0.00 180.00  0.00 110.00  0.00 120.00  0.00 0.93407 
4  90.00  0.00 180.00  0.00 120.00  0.00 130.00  0.00 0.64834 
4  90.00  0.00 180.00  0.00 130.00  0.00 140.00  0.00 0.56063 
4  90.00  0.00 180.00  0.00 140.00  0.00 150.00  0.00 0.78786 
4  90.00  0.00 180.00  0.00 150.00  0.00 160.00  0.00 1.69805 
4  90.00  0.00 180.00  0.00 160.00  0.00 170.00  0.00 4.33754 
4  180.00  0.00 270.00  0.00 190.00  0.00 200.00  0.00 4.39102 
4  180.00  0.00 270.00  0.00 200.00  0.00 210.00  0.00 1.56655 
4  180.00  0.00 270.00  0.00 210.00  0.00 220.00  0.00 0.71237 
4  180.00  0.00 270.00  0.00 220.00  0.00 230.00  0.00 0.73481 
4  180.00  0.00 270.00  0.00 230.00  0.00 240.00  0.00 0.71284 
4  180.00  0.00 270.00  0.00 240.00  0.00 250.00  0.00 1.15481 
4  180.00  0.00 270.00  0.00 250.00  0.00 260.00  0.00 2.92011 
4  270.00  0.00 360.00  0.00 280.00  0.00 290.00  0.00 2.74872 
4  270.00  0.00 360.00  0.00 290.00  0.00 300.00  0.00 1.20600 
4  270.00  0.00 360.00  0.00 300.00  0.00 310.00  0.00 0.94819 
4  270.00  0.00 360.00  0.00 310.00  0.00 320.00  0.00 0.85226 
4  270.00  0.00 360.00  0.00 320.00  0.00 330.00  0.00 0.94371 
4  270.00  0.00 360.00  0.00 330.00  0.00 340.00  0.00 1.23184 
4  270.00  0.00 360.00  0.00 340.00  0.00 350.00  0.00 2.44355 
4  10.00  0.00 100.00  0.00 20.00  0.00 30.00  0.00 4.23791 
4  10.00  0.00 100.00  0.00 30.00  0.00 40.00  0.00 1.26740 
4  10.00  0.00 100.00  0.00 40.00  0.00 50.00  0.00 0.72045 
4  10.00  0.00 100.00  0.00 50.00  0.00 60.00  0.00 0.51917 
4  10.00  0.00 100.00  0.00 60.00  0.00 70.00  0.00 0.56144 
4  10.00  0.00 100.00  0.00 70.00  0.00 80.00  0.00 1.09707 
4  10.00  0.00 100.00  0.00 80.00  0.00 90.00  0.00 3.91192 
4  100.00  0.00 190.00  0.00 110.00  0.00 120.00  0.00 3.33590 
4  100.00  0.00 190.00  0.00 120.00  0.00 130.00  0.00 1.33401 
4  100.00  0.00 190.00  0.00 130.00  0.00 140.00  0.00 0.70499 
4  100.00  0.00 190.00  0.00 140.00  0.00 150.00  0.00 0.62949 
4  100.00  0.00 190.00  0.00 150.00  0.00 160.00  0.00 0.90337 
4  100.00  0.00 190.00  0.00 160.00  0.00 170.00  0.00 1.48888 
4  100.00  0.00 190.00  0.00 170.00  0.00 180.00  0.00 4.03047 
4  190.00  0.00 280.00  0.00 200.00  0.00 210.00  0.00 4.22578 
4  190.00  0.00 280.00  0.00 210.00  0.00 220.00  0.00 1.10327 
