Line10_DD_5m_L10c.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
2323
 2
0
4  220.00  0.00 270.00  0.00 70.00  0.00 120.00  0.00 -0.14711 
4  220.00  0.00 270.00  0.00 120.00  0.00 170.00  0.00 -0.56972 
4  230.00  0.00 270.00  0.00 30.00  0.00 70.00  0.00 -0.02259 
4  230.00  0.00 270.00  0.00 70.00  0.00 110.00  0.00 -0.07967 
4  230.00  0.00 270.00  0.00 110.00  0.00 150.00  0.00 -0.17198 
4  230.00  0.00 270.00  0.00 150.00  0.00 190.00  0.00 -1.14947 
4  240.00  0.00 270.00  0.00 0.00  0.00 30.00  0.00 -0.00589 
4  240.00  0.00 270.00  0.00 30.00  0.00 60.00  0.00 -0.00819 
4  240.00  0.00 270.00  0.00 60.00  0.00 90.00  0.00 -0.02507 
4  240.00  0.00 270.00  0.00 90.00  0.00 120.00  0.00 -0.04963 
4  240.00  0.00 270.00  0.00 120.00  0.00 150.00  0.00 -0.08405 
4  240.00  0.00 270.00  0.00 150.00  0.00 180.00  0.00 -0.31384 
4  240.00  0.00 270.00  0.00 180.00  0.00 210.00  0.00 -1.23182 
4  250.00  0.00 270.00  0.00 70.00  0.00 90.00  0.00 -0.01111 
4  250.00  0.00 270.00  0.00 90.00  0.00 110.00  0.00 -0.01635 
4  250.00  0.00 270.00  0.00 110.00  0.00 130.00  0.00 -0.02240 
4  250.00  0.00 270.00  0.00 130.00  0.00 150.00  0.00 -0.03075 
4  250.00  0.00 270.00  0.00 150.00  0.00 170.00  0.00 -0.06482 
4  250.00  0.00 270.00  0.00 170.00  0.00 190.00  0.00 -0.19516 
4  250.00  0.00 270.00  0.00 190.00  0.00 210.00  0.00 -0.36036 
4  250.00  0.00 270.00  0.00 210.00  0.00 230.00  0.00 -1.37536 
4  260.00  0.00 270.00  0.00 170.00  0.00 180.00  0.00 -0.03629 
4  260.00  0.00 270.00  0.00 180.00  0.00 190.00  0.00 -0.04747 
4  260.00  0.00 270.00  0.00 190.00  0.00 200.00  0.00 -0.05320 
4  260.00  0.00 270.00  0.00 200.00  0.00 210.00  0.00 -0.09005 
4  260.00  0.00 270.00  0.00 210.00  0.00 220.00  0.00 -0.15844 
4  260.00  0.00 270.00  0.00 220.00  0.00 230.00  0.00 -0.30064 
4  260.00  0.00 270.00  0.00 230.00  0.00 240.00  0.00 -1.24077 
4  260.00  0.00 270.00  0.00 240.00  0.00 250.00  0.00 -4.16307 
4  210.00  0.00 260.00  0.00 10.00  0.00 60.00  0.00 -0.03005 
4  210.00  0.00 260.00  0.00 60.00  0.00 110.00  0.00 -0.14072 
4  210.00  0.00 260.00  0.00 110.00  0.00 160.00  0.00 -0.45506 
4  220.00  0.00 260.00  0.00 20.00  0.00 60.00  0.00 -0.01949 
4  220.00  0.00 260.00  0.00 60.00  0.00 100.00  0.00 -0.07015 
4  220.00  0.00 260.00  0.00 100.00  0.00 140.00  0.00 -0.17203 
4  220.00  0.00 260.00  0.00 140.00  0.00 180.00  0.00 -0.96482 
4  230.00  0.00 260.00  0.00 20.00  0.00 50.00  0.00 -0.00876 
4  230.00  0.00 260.00  0.00 50.00  0.00 80.00  0.00 -0.02393 
4  230.00  0.00 260.00  0.00 80.00  0.00 110.00  0.00 -0.05468 
4  230.00  0.00 260.00  0.00 110.00  0.00 140.00  0.00 -0.09865 
4  230.00  0.00 260.00  0.00 140.00  0.00 170.00  0.00 -0.26085 
4  230.00  0.00 260.00  0.00 170.00  0.00 200.00  0.00 -1.52300 
4  240.00  0.00 260.00  0.00 60.00  0.00 80.00  0.00 -0.01096 
