Line11_DD_5m_L11a.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
4524
 2
0
4  170.00  0.00 210.00  0.00 10.00  0.00 50.00  0.00 -0.15038 
4  170.00  0.00 210.00  0.00 50.00  0.00 90.00  0.00 -0.29402 
4  170.00  0.00 210.00  0.00 90.00  0.00 130.00  0.00 -0.98889 
4  180.00  0.00 210.00  0.00 0.00  0.00 30.00  0.00 -0.06079 
4  180.00  0.00 210.00  0.00 30.00  0.00 60.00  0.00 -0.11073 
4  180.00  0.00 210.00  0.00 60.00  0.00 90.00  0.00 -0.16776 
4  180.00  0.00 210.00  0.00 90.00  0.00 120.00  0.00 -0.40039 
4  180.00  0.00 210.00  0.00 120.00  0.00 150.00  0.00 -1.41215 
4  190.00  0.00 210.00  0.00 10.00  0.00 30.00  0.00 -0.02885 
4  190.00  0.00 210.00  0.00 30.00  0.00 50.00  0.00 -0.04489 
4  190.00  0.00 210.00  0.00 50.00  0.00 70.00  0.00 -0.05475 
4  190.00  0.00 210.00  0.00 70.00  0.00 90.00  0.00 -0.08674 
4  190.00  0.00 210.00  0.00 90.00  0.00 110.00  0.00 -0.12566 
4  190.00  0.00 210.00  0.00 110.00  0.00 130.00  0.00 -0.34750 
4  190.00  0.00 210.00  0.00 130.00  0.00 150.00  0.00 -0.61719 
4  190.00  0.00 210.00  0.00 150.00  0.00 170.00  0.00 -2.87343 
4  200.00  0.00 210.00  0.00 130.00  0.00 140.00  0.00 -0.09243 
4  200.00  0.00 210.00  0.00 140.00  0.00 150.00  0.00 -0.19950 
4  200.00  0.00 210.00  0.00 150.00  0.00 160.00  0.00 -0.44909 
4  200.00  0.00 210.00  0.00 160.00  0.00 170.00  0.00 -0.81691 
4  200.00  0.00 210.00  0.00 170.00  0.00 180.00  0.00 -1.54263 
4  200.00  0.00 210.00  0.00 180.00  0.00 190.00  0.00 -4.54748 
4  150.00  0.00 200.00  0.00 0.00  0.00 50.00  0.00 -0.21878 
4  150.00  0.00 200.00  0.00 50.00  0.00 100.00  0.00 -0.62450 
4  160.00  0.00 200.00  0.00 0.00  0.00 40.00  0.00 -0.12859 
4  160.00  0.00 200.00  0.00 40.00  0.00 80.00  0.00 -0.25106 
4  160.00  0.00 200.00  0.00 80.00  0.00 120.00  0.00 -0.83810 
4  170.00  0.00 200.00  0.00 20.00  0.00 50.00  0.00 -0.09342 
4  170.00  0.00 200.00  0.00 50.00  0.00 80.00  0.00 -0.13964 
4  170.00  0.00 200.00  0.00 80.00  0.00 110.00  0.00 -0.29975 
4  170.00  0.00 200.00  0.00 110.00  0.00 140.00  0.00 -1.10702 
4  180.00  0.00 200.00  0.00 0.00  0.00 20.00  0.00 -0.02681 
4  180.00  0.00 200.00  0.00 20.00  0.00 40.00  0.00 -0.03114 
4  180.00  0.00 200.00  0.00 40.00  0.00 60.00  0.00 -0.05500 
4  180.00  0.00 200.00  0.00 60.00  0.00 80.00  0.00 -0.06001 
4  180.00  0.00 200.00  0.00 80.00  0.00 100.00  0.00 -0.10712 
4  180.00  0.00 200.00  0.00 100.00  0.00 120.00  0.00 -0.21864 
4  180.00  0.00 200.00  0.00 120.00  0.00 140.00  0.00 -0.47630 
4  180.00  0.00 200.00  0.00 140.00  0.00 160.00  0.00 -1.93823 
4  190.00  0.00 200.00  0.00 100.00  0.00 110.00  0.00 -0.03858 
4  190.00  0.00 200.00  0.00 110.00  0.00 120.00  0.00 -0.06417 
4  190.00  0.00 200.00  0.00 120.00  0.00 130.00  0.00 -0.10881 
4  190.00  0.00 200.00  0.00 130.00  0.00 140.00  0.00 -0.10408 
4  190.00  0.00 200.00  0.00 140.00  0.00 150.00  0.00 -0.22342 
4  190.00  0.00 200.00  0.00 150.00  0.00 160.00  0.00 -0.53443 
4  190.00  0.00 200.00  0.00 160.00  0.00 170.00  0.00 -1.07988 
4  190.00  0.00 200.00  0.00 170.00  0.00 180.00  0.00 -2.79049 
4  140.00  0.00 190.00  0.00 40.00  0.00 90.00  0.00 -0.54952 
4  150.00  0.00 190.00  0.00 30.00  0.00 70.00  0.00 -0.23752 
4  150.00  0.00 190.00  0.00 70.00  0.00 110.00  0.00 -0.64931 
4  160.00  0.00 190.00  0.00 10.00  0.00 40.00  0.00 -0.07939 
4  160.00  0.00 190.00  0.00 40.00  0.00 70.00  0.00 -0.13293 
4  160.00  0.00 190.00  0.00 70.00  0.00 100.00  0.00 -0.26944 
4  160.00  0.00 190.00  0.00 100.00  0.00 130.00  0.00 -0.92815 
4  170.00  0.00 190.00  0.00 10.00  0.00 30.00  0.00 -0.02672 
4  170.00  0.00 190.00  0.00 30.00  0.00 50.00  0.00 -0.04883 
4  170.00  0.00 190.00  0.00 50.00  0.00 70.00  0.00 -0.05698 
4  170.00  0.00 190.00  0.00 70.00  0.00 90.00  0.00 -0.09594 
4  170.00  0.00 190.00  0.00 90.00  0.00 110.00  0.00 -0.15308 
4  170.00  0.00 190.00  0.00 110.00  0.00 130.00  0.00 -0.39285 
4  170.00  0.00 190.00  0.00 130.00  0.00 150.00  0.00 -1.33898 
4  180.00  0.00 190.00  0.00 90.00  0.00 100.00  0.00 -0.03032 
4  180.00  0.00 190.00  0.00 100.00  0.00 110.00  0.00 -0.03947 
4  180.00  0.00 190.00  0.00 110.00  0.00 120.00  0.00 -0.07467 
4  180.00  0.00 190.00  0.00 120.00  0.00 130.00  0.00 -0.11604 
4  180.00  0.00 190.00  0.00 130.00  0.00 140.00  0.00 -0.14764 
4  180.00  0.00 190.00  0.00 140.00  0.00 150.00  0.00 -0.31571 
4  180.00  0.00 190.00  0.00 150.00  0.00 160.00  0.00 -0.86569 
4  180.00  0.00 190.00  0.00 160.00  0.00 170.00  0.00 -2.53778 
4  130.00  0.00 180.00  0.00 30.00  0.00 80.00  0.00 -0.46119 
4  140.00  0.00 180.00  0.00 20.00  0.00 60.00  0.00 -0.20864 
4  140.00  0.00 180.00  0.00 60.00  0.00 100.00  0.00 -0.53155 
4  150.00  0.00 180.00  0.00 0.00  0.00 30.00  0.00 -0.05287 
4  150.00  0.00 180.00  0.00 30.00  0.00 60.00  0.00 -0.14228 
