banff_line07_dipole-dipole3_syscal.bin									
      2.5000
11
0
Type of resistivity data (1=resistance,0=resistivity)
0
3406
2
0
4    280.000     63.001    282.500     63.622    272.500     61.306    270.000     60.854    1163.3101 
4    282.500     63.622    285.000     64.243    275.000     61.759    272.500     61.306    1701.5601 
4    285.000     64.243    287.500     64.865    277.500     62.380    275.000     61.759    1123.6300 
4    287.500     64.865    290.000     65.486    280.000     63.001    277.500     62.380    1800.8400 
4    290.000     65.486    292.500     66.107    282.500     63.622    280.000     63.001    1046.8101 
4    292.500     66.107    295.000     66.728    285.000     64.243    282.500     63.622    1426.1801 
4    295.000     66.728    297.500     67.349    287.500     64.865    285.000     64.243     952.8700 
4    297.500     67.349    300.000     67.970    290.000     65.486    287.500     64.865    1334.4500 
4    300.000     67.970    302.500     68.601    292.500     66.107    290.000     65.486    1363.6801 
4    302.500     68.601    305.000     69.233    295.000     66.728    292.500     66.107    1246.5699 
4    305.000     69.233    307.500     69.864    297.500     67.349    295.000     66.728    1061.0500 
4    307.500     69.864    310.000     70.495    300.000     67.970    297.500     67.349    1151.8400 
4    310.000     70.495    312.500     71.126    302.500     68.601    300.000     67.970    1726.3500 
4    312.500     71.126    315.000     71.758    305.000     69.233    302.500     68.601    1176.1400 
4    315.000     71.758    317.500     72.389    307.500     69.864    305.000     69.233    1406.4500 
4    317.500     72.389    320.000     73.020    310.000     70.495    307.500     69.864    1066.2300 
4    320.000     73.020    322.500     73.652    312.500     71.126    310.000     70.495    1186.7400 
4    322.500     73.652    325.000     74.283    315.000     71.758    312.500     71.126     916.1500 
4    325.000     74.283    327.500     75.183    317.500     72.389    315.000     71.758     979.0900 
4    327.500     75.183    330.000     76.083    320.000     73.020    317.500     72.389    1044.3900 
4    330.000     76.083    332.500     76.984    322.500     73.652    320.000     73.020    1044.5100 
4    332.500     76.984    335.000     77.884    325.000     74.283    322.500     73.652    1143.4301 
4    335.000     77.884    337.500     78.784    327.500     75.183    325.000     74.283    1207.9700 
